timestamp,can_id,byte_0,byte_1,byte_2,byte_3,byte_4,byte_5,byte_6,byte_7,byte_4_diff,driving_state
81.80575,111,37,148,15,202,0,250,239,127,2.0,idle
82.0037,111,37,148,143,201,0,14,240,127,0.0,idle
82.20179999999999,111,37,148,175,73,0,250,239,127,0.0,idle
82.39975,111,37,156,239,73,255,13,240,127,255.0,driving
82.59774999999999,111,37,148,143,201,0,2,208,127,255.0,driving
82.79575,111,35,140,175,73,0,250,111,127,0.0,idle
82.99374999999999,111,35,148,15,74,253,245,239,127,253.0,driving
83.19194999999999,111,37,148,175,73,255,249,207,127,2.0,idle
83.38974999999999,111,33,148,175,201,252,225,207,127,3.0,idle
83.58775,111,35,148,111,201,252,225,15,128,0.0,idle
83.78575,111,33,148,175,201,255,233,175,127,3.0,idle
83.98375,111,37,148,47,202,254,237,207,127,1.0,idle
84.1818,111,39,156,175,201,254,9,240,127,0.0,idle
84.37975,111,35,148,239,73,255,17,176,127,1.0,idle
84.57775,111,39,156,239,73,0,6,176,127,255.0,driving
84.77575,111,39,164,143,73,255,17,16,128,255.0,driving
84.97375,111,37,156,175,73,255,1,16,128,0.0,idle
85.172,111,37,156,47,202,1,234,239,127,254.0,driving
85.36975,111,37,148,143,201,251,233,15,128,250.0,driving
85.56774999999999,111,33,148,207,73,254,217,239,127,3.0,idle
85.76575,111,35,156,47,202,0,214,207,127,254.0,driving
85.96374999999999,111,39,156,207,73,253,233,207,127,253.0,driving
86.1619,111,37,156,207,73,254,245,111,127,1.0,idle
86.35974999999999,111,39,164,207,201,255,5,208,127,1.0,idle
86.55775,111,39,156,143,73,252,25,16,128,3.0,idle
86.75574999999999,111,37,164,175,73,1,34,240,127,251.0,driving
86.95375,111,37,164,239,201,254,13,240,127,253.0,driving
87.1519,111,41,164,111,73,252,9,16,128,2.0,idle
87.34975,111,37,164,207,73,255,1,208,127,3.0,idle
87.54775,111,39,164,239,201,254,17,240,127,1.0,idle
87.74575,111,41,164,143,201,254,17,208,127,0.0,idle
87.94375,111,39,164,175,73,4,246,175,127,250.0,driving
88.14189999999999,111,39,164,15,202,251,13,16,128,247.0,driving
88.3412,111,39,156,143,201,254,33,16,128,3.0,idle
88.53925,111,37,164,143,201,255,29,240,127,1.0,idle
88.73725,111,39,172,175,201,254,45,16,128,1.0,idle
88.93525,111,41,164,47,201,252,53,48,128,2.0,idle
89.1336,111,37,156,47,73,254,37,16,128,2.0,idle
89.33125,111,35,164,143,201,254,45,48,128,0.0,idle
89.52924999999999,111,37,156,47,201,1,58,240,127,253.0,driving
89.72725,111,37,164,79,201,252,45,16,128,251.0,driving
89.92524999999999,111,37,156,47,73,0,50,16,128,252.0,driving
90.12345,111,35,156,79,201,5,46,16,127,5.0,idle
90.32125,111,31,156,47,73,5,30,112,127,0.0,idle
90.51925,111,13,252,207,72,7,210,238,120,2.0,idle
90.7172,111,17,100,16,200,245,53,239,95,238.0,driving
90.9152,111,53,140,175,72,113,105,203,118,132.0,driving
91.1136,111,105,92,47,71,89,145,73,133,24.0,driving
91.31125,111,179,244,141,196,186,208,97,228,97.0,driving
91.50925,111,15,132,79,65,246,57,204,183,60.0,driving
91.70725,111,197,235,13,61,0,158,141,133,246.0,driving
91.90525,111,203,139,237,188,42,90,208,116,42.0,driving
92.10345,111,209,171,45,189,238,165,207,129,196.0,driving
92.30125,111,201,243,77,189,13,242,111,124,225.0,driving
92.49925,111,207,227,45,189,11,74,175,126,2.0,idle
92.69725,111,207,195,237,61,230,245,79,134,219.0,driving
92.89525,111,223,51,142,57,32,66,80,99,198.0,driving
93.0935,111,245,179,44,61,191,21,15,138,159.0,driving
93.29125,111,239,131,45,189,217,241,17,132,26.0,driving
93.48925,111,247,83,79,54,215,41,47,126,2.0,idle
93.68725,111,251,171,237,59,52,74,242,124,163.0,driving
93.88525,111,235,139,77,60,29,222,48,138,23.0,driving
94.08355,111,231,235,173,61,233,117,13,130,204.0,driving
94.28125,111,217,203,237,59,208,233,206,132,25.0,driving
94.47925,111,213,251,173,188,14,54,16,128,194.0,driving
94.67725,111,219,203,237,59,17,174,80,123,3.0,idle
94.87525,111,199,67,142,61,59,46,48,128,42.0,driving
95.07365,111,245,35,111,184,79,106,82,127,20.0,driving
95.27125,111,19,28,206,58,104,190,88,54,25.0,driving
95.46925,111,3,116,237,191,250,197,144,157,146.0,driving
95.66725,111,221,187,141,62,231,169,80,159,19.0,driving
95.86525,111,219,179,141,189,244,121,15,130,13.0,driving
96.0619,111,221,171,109,61,2,10,48,130,242.0,driving
96.25975,111,225,171,205,189,237,177,16,127,235.0,driving
96.45775,111,223,179,45,189,247,29,144,127,10.0,idle
96.65575,111,231,171,205,60,232,213,174,126,15.0,driving
96.85375,111,225,187,237,60,188,165,205,128,44.0,driving
97.05225,111,223,187,173,60,254,61,16,130,66.0,driving
97.2498,111,221,195,13,188,252,197,15,129,2.0,idle
97.4478,111,219,203,173,188,251,229,111,127,1.0,idle
97.6458,111,187,203,109,190,142,222,216,41,109.0,driving
97.8438,111,11,52,238,192,233,169,17,127,91.0,driving
98.0419,111,29,28,174,66,71,142,205,134,162.0,driving
98.2398,111,9,156,77,65,233,225,80,116,162.0,driving
98.43775,111,25,172,205,191,255,17,240,121,22.0,driving
98.63575,111,33,164,109,191,28,70,111,131,227.0,driving
98.83375,111,19,148,77,64,7,202,143,128,21.0,driving
99.032,111,25,100,13,64,16,42,175,139,9.0,idle
99.22975,111,17,140,141,192,41,18,48,129,25.0,driving
99.4278,111,1,172,109,193,19,138,16,126,22.0,driving
99.6258,111,15,140,141,64,1,70,144,127,18.0,driving
99.8238,111,11,140,173,193,24,174,208,129,23.0,driving
100.02185,111,25,116,205,66,93,54,242,112,69.0,driving
100.2198,111,253,3,142,197,216,98,51,132,123.0,driving
100.4178,111,13,244,173,68,144,149,14,123,72.0,driving
100.6158,111,23,196,141,68,246,209,207,124,102.0,driving
100.8138,111,29,196,45,68,251,29,80,125,5.0,idle
101.012,111,23,196,77,68,0,18,208,127,251.0,driving
101.2098,111,21,196,109,196,251,245,79,128,251.0,driving
101.4078,111,21,212,45,196,2,6,176,127,249.0,driving
101.60575,111,23,212,45,196,249,9,48,128,247.0,driving
101.8038,111,21,212,77,68,254,5,112,128,5.0,idle
102.00185,111,25,220,45,196,6,6,144,128,248.0,driving
102.1998,111,23,204,77,68,249,241,79,128,243.0,driving
102.3978,111,27,228,45,68,253,245,79,128,4.0,idle
102.5958,111,25,220,109,68,9,242,239,128,244.0,driving
102.7938,111,25,212,45,68,251,5,16,128,242.0,driving
102.99195,111,29,220,45,68,4,14,240,128,247.0,driving
103.1898,111,21,196,109,196,6,6,208,128,2.0,idle
103.3878,111,25,204,13,68,242,225,175,128,236.0,driving
103.5858,111,31,212,45,68,254,253,47,128,12.0,driving
103.7838,111,23,196,109,68,2,238,15,129,252.0,driving
103.98195,111,25,212,45,68,249,249,207,127,247.0,driving
104.1798,111,25,204,45,196,0,242,175,128,249.0,driving
104.3778,111,23,196,77,196,255,25,48,128,255.0,driving
104.5758,111,25,212,45,68,248,1,208,127,7.0,idle
104.7738,111,23,204,77,68,3,22,80,127,245.0,driving
104.9721,111,21,188,109,68,3,26,208,127,0.0,idle
105.1698,111,27,220,45,68,252,229,239,127,249.0,driving
105.3678,111,21,204,109,68,5,22,48,128,247.0,driving
105.5658,111,25,196,45,68,252,225,47,128,247.0,driving
105.7638,111,29,220,45,196,0,234,175,128,252.0,driving
105.96195,111,21,204,141,196,6,22,240,127,6.0,idle
106.1598,111,21,196,77,68,2,226,47,128,4.0,idle
106.3578,111,29,220,45,196,4,250,143,128,2.0,idle
106.5558,111,19,204,141,68,246,241,175,127,242.0,driving
106.7538,111,27,196,45,68,6,218,15,129,240.0,driving
106.95195,111,29,204,77,68,0,26,48,127,6.0,idle
107.1498,111,19,188,109,68,243,233,111,127,243.0,driving
107.3478,111,23,188,13,196,0,186,175,128,243.0,driving
107.5458,111,27,244,109,67,3,18,144,124,3.0,idle
107.7438,111,69,124,46,72,171,214,143,85,168.0,driving
107.94195,111,113,180,14,72,160,182,179,82,11.0,driving
108.1414,111,67,52,143,72,81,38,180,124,79.0,driving
108.3393,111,17,148,207,67,143,163,95,137,62.0,driving
108.5373,111,31,148,143,201,241,237,47,128,98.0,driving
108.7353,111,31,156,111,201,9,222,143,127,232.0,driving
108.93345,111,33,156,175,73,255,241,207,127,246.0,driving
109.1314,111,31,164,175,73,250,253,15,128,5.0,idle
109.3293,111,31,156,207,201,6,10,240,127,244.0,driving
109.5273,111,33,172,175,201,2,242,15,128,4.0,idle
109.7253,111,35,172,207,73,254,253,47,128,252.0,driving
109.92355,111,29,164,175,73,5,22,240,127,249.0,driving
110.12145,111,29,172,143,201,0,2,240,127,5.0,idle
110.3193,111,31,156,175,73,1,254,239,127,1.0,idle
110.5173,111,29,164,143,201,2,22,208,127,1.0,idle
110.7153,111,31,180,111,201,255,1,240,127,253.0,driving
110.9134,111,29,164,207,201,252,245,47,128,3.0,idle
111.1114,111,31,164,207,201,255,249,15,128,3.0,idle
111.3093,111,31,172,143,73,251,5,48,128,4.0,idle
111.5073,111,27,156,143,73,1,6,48,128,250.0,driving
111.7053,111,31,188,143,73,0,246,15,128,1.0,idle
111.90345,111,31,180,111,73,252,5,48,128,252.0,driving
112.1014,111,29,172,143,201,255,9,240,127,3.0,idle
112.2993,111,31,180,143,73,255,5,240,127,0.0,idle
112.4973,111,31,164,143,201,1,14,144,127,254.0,driving
112.6953,111,31,164,175,201,0,246,15,128,1.0,idle
112.89345,111,29,180,111,201,253,245,15,128,253.0,driving
113.09145,111,31,156,175,201,1,250,15,128,252.0,driving
113.2893,111,31,164,239,201,250,253,79,128,249.0,driving
113.4873,111,33,172,143,73,253,233,15,128,3.0,idle
113.6853,111,31,164,207,201,1,246,15,128,252.0,driving
113.8835,111,33,180,239,201,253,1,48,128,252.0,driving
114.0814,111,33,188,143,201,1,250,47,128,252.0,driving
114.2793,111,31,164,207,201,2,250,47,128,1.0,idle
114.47735,111,31,188,143,73,254,9,48,128,252.0,driving
114.6753,111,33,180,175,201,2,10,16,128,252.0,driving
114.8721,111,31,188,143,73,1,242,47,128,1.0,idle
115.0698,111,29,172,175,201,254,241,15,128,253.0,driving
115.2678,111,31,172,207,73,2,2,240,127,252.0,driving
115.4658,111,31,188,143,201,252,245,15,128,250.0,driving
115.6638,111,29,156,207,201,252,241,47,128,0.0,idle
115.86195,111,31,172,239,201,1,250,239,127,251.0,driving
116.05985,111,33,180,111,201,252,5,48,128,251.0,driving
116.25785,111,31,172,143,201,0,10,16,128,252.0,driving
116.45585,111,31,196,175,201,254,5,48,128,254.0,driving
116.65385,111,31,188,111,73,252,29,48,128,2.0,idle
116.852,111,29,164,143,73,1,18,16,128,251.0,driving
117.04985,111,27,180,111,201,255,249,47,128,254.0,driving
117.24785,111,29,156,143,201,251,237,15,128,4.0,idle
117.44585,111,29,148,207,201,1,242,15,128,250.0,driving
117.64385,111,33,180,175,201,253,229,47,128,252.0,driving
117.842,111,33,156,239,73,255,225,15,128,2.0,idle
118.03985,111,37,180,15,202,2,250,239,127,253.0,driving
118.23785,111,35,180,175,73,254,5,80,128,252.0,driving
118.43585,111,33,180,175,201,1,18,48,128,253.0,driving
118.63385,111,33,196,175,73,254,9,80,128,253.0,driving
118.832,111,31,172,143,73,2,18,48,128,252.0,driving
119.02985,111,29,172,175,201,2,250,15,128,0.0,idle
119.22785,111,27,180,143,73,254,245,47,128,252.0,driving
119.42585,111,29,164,239,201,1,246,239,127,253.0,driving
119.62385,111,29,172,239,201,251,241,47,128,250.0,driving
119.8221,111,33,188,143,201,0,238,15,128,251.0,driving
120.01985,111,31,172,175,73,1,254,15,128,1.0,idle
120.21785,111,33,180,207,73,251,13,80,128,250.0,driving
120.41585,111,33,172,111,73,0,14,48,128,251.0,driving
120.61385,111,29,156,143,73,255,9,48,128,255.0,driving
120.81195,111,27,188,111,201,251,13,48,128,4.0,idle
121.00985,111,27,156,143,201,254,5,48,128,3.0,idle
121.20785,111,27,180,143,73,251,233,79,128,3.0,idle
121.40585,111,29,156,239,73,254,221,15,128,3.0,idle
121.60385,111,31,164,15,202,0,242,239,127,254.0,driving
121.80195,111,35,188,111,73,248,245,79,128,248.0,driving
121.99985,111,31,164,207,201,254,245,47,128,6.0,idle
122.19785,111,35,188,15,74,2,2,16,128,252.0,driving
122.39585,111,35,204,143,73,255,21,48,128,253.0,driving
122.59385,111,33,180,175,73,6,14,16,128,249.0,driving
122.79195,111,33,188,207,73,1,2,48,128,5.0,idle
122.98985,111,31,180,175,73,255,1,16,128,254.0,driving
123.18785,111,29,172,239,73,4,2,240,127,251.0,driving
123.38585,111,31,196,143,73,0,234,15,128,4.0,idle
123.58385,111,31,172,239,73,252,225,15,128,252.0,driving
123.78205,111,31,172,47,74,3,246,239,127,249.0,driving
123.97985,111,33,188,143,73,253,1,48,128,250.0,driving
124.17785,111,29,164,143,201,1,2,16,128,252.0,driving
124.37585,111,33,204,175,73,0,14,240,127,1.0,idle
124.57385,111,33,180,79,201,249,29,16,128,249.0,driving
124.77215,111,27,172,111,73,1,6,16,128,248.0,driving
124.96985,111,27,188,143,73,251,9,48,128,250.0,driving
125.16785,111,29,156,207,201,0,242,239,127,251.0,driving
125.36585,111,31,180,15,202,253,229,15,128,253.0,driving
125.56385,111,33,188,175,201,253,221,15,128,0.0,idle
125.762,111,33,156,239,73,0,246,15,128,253.0,driving
125.95985,111,37,196,239,201,252,17,80,128,252.0,driving
126.15785,111,33,188,143,73,3,18,16,128,249.0,driving
126.35585,111,29,188,111,201,2,10,16,128,1.0,idle
126.55385,111,29,196,175,73,254,9,48,128,252.0,driving
126.752,111,29,172,239,201,5,246,239,127,249.0,driving
126.94985,111,31,188,15,74,253,241,207,127,248.0,driving
127.14785,111,31,188,175,201,253,233,47,128,0.0,idle
127.34585,111,31,196,239,201,0,2,16,128,253.0,driving
127.54385,111,33,196,111,73,253,21,80,128,253.0,driving
127.742,111,29,172,111,201,1,26,48,128,252.0,driving
127.94135,111,31,204,143,201,255,9,48,128,254.0,driving
128.13944999999998,111,33,188,111,73,252,21,48,128,3.0,idle
128.33735,111,27,164,175,201,1,6,16,128,251.0,driving
128.53535,111,29,188,207,73,254,229,47,128,253.0,driving
128.73364999999998,111,33,172,239,201,0,254,47,128,254.0,driving
128.93134999999998,111,33,196,207,201,3,10,208,127,3.0,idle
129.1295,111,33,196,111,201,253,17,80,128,250.0,driving
129.32735,111,29,180,175,73,6,18,16,128,247.0,driving
129.52535,111,31,212,175,201,0,238,47,128,6.0,idle
129.72345,111,31,180,175,73,255,253,47,128,255.0,driving
129.92135,111,27,180,207,73,3,2,16,128,252.0,driving
130.1195,111,29,188,175,201,0,230,15,128,3.0,idle
130.31735,111,31,180,207,201,253,233,15,128,253.0,driving
130.51534999999998,111,31,188,15,74,2,6,16,128,251.0,driving
130.71349999999998,111,33,196,79,73,253,21,48,128,251.0,driving
130.91135,111,27,180,111,201,1,30,48,128,252.0,driving
131.1095,111,29,204,143,73,250,21,80,128,249.0,driving
131.30735,111,29,172,175,73,1,2,16,128,249.0,driving
131.50535,111,31,180,15,74,255,229,47,128,254.0,driving
131.70345,111,31,204,175,201,252,217,47,128,3.0,idle
131.90135,111,33,180,239,201,0,238,239,127,252.0,driving
132.0995,111,33,196,79,74,251,241,79,128,251.0,driving
132.29735,111,33,196,175,201,1,238,47,128,250.0,driving
132.49535,111,31,180,175,73,2,6,16,128,1.0,idle
132.69355,111,31,196,143,201,254,29,80,128,252.0,driving
132.89135,111,29,188,175,201,3,14,16,128,251.0,driving
133.0895,111,27,180,207,201,253,237,47,128,250.0,driving
133.2874,111,29,196,207,201,251,229,15,128,2.0,idle
133.4839,111,31,188,15,202,0,242,239,127,251.0,driving
133.68205,111,33,196,175,201,252,13,48,128,252.0,driving
133.8799,111,31,180,111,201,255,9,48,128,3.0,idle
134.0779,111,31,204,207,201,0,18,48,128,255.0,driving
134.2759,111,29,180,111,201,252,25,16,128,252.0,driving
134.4739,111,25,164,111,201,255,9,16,128,3.0,idle
134.67215,111,27,204,207,201,253,225,15,128,2.0,idle
134.8699,111,29,180,239,73,255,229,47,128,2.0,idle
135.06789999999998,111,37,204,207,201,255,249,47,128,0.0,idle
135.2659,111,33,196,143,73,251,17,80,128,4.0,idle
135.4639,111,29,180,143,201,4,30,16,128,247.0,driving
135.662,111,31,204,175,73,0,22,112,127,4.0,idle
135.8605,111,29,196,143,201,254,245,15,128,254.0,driving
136.0595,111,29,188,239,201,255,245,239,127,1.0,idle
136.2559,111,33,204,175,201,253,249,47,128,2.0,idle
136.4554,111,31,172,207,73,1,250,47,128,252.0,driving
136.65355,111,31,204,207,73,2,6,16,128,1.0,idle
136.85139999999998,111,35,196,143,73,249,21,48,128,247.0,driving
137.0495,111,23,180,111,73,1,26,48,128,248.0,driving
137.2459,111,29,212,175,201,250,13,48,128,249.0,driving
137.4439,111,29,180,207,73,2,250,15,128,248.0,driving
137.64194999999998,111,31,188,15,202,252,229,47,128,250.0,driving
137.8399,111,35,204,175,73,3,242,47,128,249.0,driving
138.0379,111,31,172,207,201,2,2,16,128,1.0,idle
138.2359,111,31,220,143,73,250,17,80,128,248.0,driving
138.4339,111,29,196,111,73,2,18,16,128,248.0,driving
138.63225,111,25,180,143,201,254,249,47,128,252.0,driving
138.82989999999998,111,29,204,207,201,252,229,47,128,2.0,idle
139.0279,111,27,188,207,201,253,237,15,128,1.0,idle
139.2259,111,31,188,15,74,252,253,47,128,1.0,idle
139.4239,111,31,196,143,73,0,254,47,128,252.0,driving
139.622,111,27,180,111,201,0,14,48,128,0.0,idle
139.8199,111,31,196,79,201,249,9,48,128,249.0,driving
140.0179,111,27,172,207,73,0,254,239,127,249.0,driving
140.2159,111,29,204,239,201,255,233,15,128,255.0,driving
140.41389999999998,111,31,180,15,74,3,234,15,128,252.0,driving
140.61204999999998,111,35,204,79,74,6,246,239,127,3.0,idle
140.8099,111,37,204,175,73,255,13,80,128,249.0,driving
141.0079,111,31,196,111,201,4,22,48,128,251.0,driving
141.2059,111,29,196,175,201,0,254,47,128,4.0,idle
141.4039,111,27,196,143,73,252,249,15,128,252.0,driving
141.602,111,27,188,207,201,254,245,239,127,2.0,idle
141.79989999999998,111,31,204,175,73,252,245,47,128,2.0,idle
141.9979,111,29,188,207,73,4,2,48,128,248.0,driving
142.1959,111,33,204,175,73,0,2,48,128,4.0,idle
142.3939,111,33,188,143,73,251,25,80,128,251.0,driving
142.5921,111,29,172,207,201,5,14,16,128,246.0,driving
142.7899,111,27,220,175,201,253,241,47,128,248.0,driving
142.9879,111,31,180,47,202,255,217,239,127,2.0,idle
143.1859,111,31,188,15,202,0,238,239,127,255.0,driving
143.38389999999998,111,35,204,143,73,255,17,80,128,255.0,driving
143.5821,111,31,188,175,201,1,10,48,128,254.0,driving
143.7799,111,29,212,175,201,253,237,15,128,252.0,driving
143.97795,111,31,180,239,201,2,242,239,127,251.0,driving
144.17595,111,29,196,15,74,252,245,47,128,250.0,driving
144.37394999999998,111,35,212,143,201,1,254,47,128,251.0,driving
144.57215,111,29,180,143,73,3,246,15,128,2.0,idle
144.76995,111,31,204,175,73,251,29,48,128,248.0,driving
144.96795,111,29,180,111,73,2,26,48,128,249.0,driving
145.1659,111,25,172,175,201,254,241,47,128,252.0,driving
145.3639,111,29,204,207,73,251,225,47,128,3.0,idle
145.56205,111,31,180,239,73,255,237,15,128,4.0,idle
145.7599,111,33,204,239,73,251,13,112,128,4.0,idle
145.9579,111,31,180,143,73,4,26,48,128,247.0,driving
146.1559,111,29,204,143,73,1,2,48,128,3.0,idle
146.35389999999998,111,29,180,175,73,253,241,47,128,252.0,driving
146.5521,111,31,188,239,201,1,238,239,127,252.0,driving
146.74994999999998,111,33,204,175,201,252,253,79,128,251.0,driving
146.94795,111,29,188,175,73,3,14,48,128,249.0,driving
147.14595,111,31,212,175,201,0,254,47,128,3.0,idle
147.34395,111,31,204,111,73,251,13,80,128,251.0,driving
147.54205,111,25,164,207,73,255,5,16,128,4.0,idle
147.7414,111,27,196,175,201,252,237,47,128,3.0,idle
147.9394,111,31,196,239,73,255,225,15,128,3.0,idle
148.13755,111,35,212,47,74,2,250,15,128,253.0,driving
148.3354,111,33,204,175,201,253,17,80,128,251.0,driving
148.53369999999998,111,31,188,143,73,3,26,16,128,250.0,driving
148.73139999999998,111,29,204,207,201,4,250,15,128,1.0,idle
148.9294,111,27,180,207,201,254,229,15,128,250.0,driving
149.12755,111,33,196,239,201,255,241,15,128,1.0,idle
149.3254,111,33,204,143,73,252,13,80,128,3.0,idle
149.52349999999998,111,29,172,111,73,2,22,48,128,250.0,driving
149.7214,111,27,220,79,73,252,21,48,128,250.0,driving
149.9194,111,29,172,207,201,0,22,16,128,252.0,driving
150.11755,111,27,180,175,201,255,237,15,128,255.0,driving
150.31545,111,31,212,239,201,252,225,47,128,3.0,idle
150.5136,111,33,180,207,73,1,250,47,128,251.0,driving
150.71145,111,31,212,175,73,253,21,80,128,252.0,driving
150.90959999999998,111,29,196,175,73,3,14,16,128,250.0,driving
151.10755,111,29,196,239,73,253,237,47,128,250.0,driving
151.3054,111,33,212,207,73,255,225,47,128,2.0,idle
151.50355,111,31,180,143,73,3,254,15,128,252.0,driving
151.7014,111,29,220,143,201,253,21,48,128,250.0,driving
151.8994,111,29,180,143,73,1,14,16,128,252.0,driving
152.09595,111,29,212,207,201,0,238,15,128,1.0,idle
152.29395,111,25,172,207,201,251,217,47,128,251.0,driving
152.4922,111,33,196,15,202,0,242,15,128,251.0,driving
152.69055,111,35,204,207,201,1,6,48,128,1.0,idle
152.88944999999998,111,35,196,143,73,5,14,16,128,4.0,idle
153.08755,111,31,220,207,201,3,2,16,128,2.0,idle
153.28545,111,27,188,175,73,254,237,47,128,251.0,driving
153.4836,111,27,188,207,73,254,241,15,128,0.0,idle
153.68144999999998,111,31,204,175,73,252,249,47,128,2.0,idle
153.87945,111,31,188,175,73,2,6,48,128,250.0,driving
154.07755,111,29,212,143,73,255,1,48,128,253.0,driving
154.2754,111,29,188,207,73,253,241,15,128,2.0,idle
154.47365,111,29,180,15,202,0,238,239,127,253.0,driving
154.6714,111,33,212,207,201,254,237,47,128,254.0,driving
154.86945,111,35,188,207,73,3,254,47,128,251.0,driving
155.06754999999998,111,35,204,175,201,0,250,79,128,3.0,idle
155.26545,111,31,204,143,73,253,13,48,128,253.0,driving
155.4636,111,27,188,175,73,1,250,239,127,252.0,driving
155.66145,111,31,212,175,201,253,245,47,128,252.0,driving
155.85944999999998,111,31,172,175,201,0,250,79,128,253.0,driving
156.05595,111,29,196,175,201,253,13,80,128,253.0,driving
156.25395,111,29,188,111,73,0,26,16,128,253.0,driving
156.4521,111,27,180,143,73,254,253,79,128,254.0,driving
156.64995,111,29,196,239,73,251,233,47,128,3.0,idle
156.84795,111,31,180,239,73,0,242,15,128,251.0,driving
157.04595,111,33,212,175,73,0,10,80,128,0.0,idle
157.24394999999998,111,31,196,175,73,3,18,16,128,3.0,idle
157.4422,111,27,180,207,73,0,246,47,128,3.0,idle
157.63995,111,27,204,175,201,252,229,47,128,252.0,driving
157.83795,111,29,180,175,73,0,238,239,127,252.0,driving
158.03595,111,31,220,175,201,253,13,80,128,253.0,driving
158.23399999999998,111,31,196,143,201,1,10,48,128,252.0,driving
158.4321,111,23,204,111,201,252,1,80,128,251.0,driving
158.62994999999998,111,29,188,207,73,253,225,15,128,1.0,idle
158.82795,111,33,196,15,74,2,246,15,128,251.0,driving
159.02595,111,35,188,175,201,252,253,111,128,250.0,driving
159.22395,111,33,188,143,73,5,14,48,128,247.0,driving
159.4221,111,31,212,175,201,1,10,48,128,4.0,idle
159.61995,111,31,188,239,73,0,238,15,128,1.0,idle
159.81795,111,29,180,207,73,0,242,239,127,0.0,idle
160.01595,111,33,204,143,201,252,1,80,128,252.0,driving
160.214,111,29,172,175,73,0,14,48,128,252.0,driving
160.41209999999998,111,27,196,207,73,254,249,47,128,254.0,driving
160.61,111,25,164,207,73,252,225,47,128,2.0,idle
160.808,111,31,188,15,202,0,238,207,127,252.0,driving
161.006,111,31,204,207,73,251,245,79,128,251.0,driving
161.20399999999998,111,31,188,207,201,2,254,47,128,249.0,driving
161.40215,111,33,212,207,201,3,6,16,128,1.0,idle
161.6,111,27,196,175,201,253,245,15,128,250.0,driving
